date,time,code,pop_total,pop_man_0_9,pop_man_10_14,pop_man_15_19,pop_man_20_24,pop_man_25_29,pop_man_30_34,pop_man_35_39,pop_man_40_44,pop_man_45_49,pop_man_50_54,pop_man_55_59,pop_man_60_64,pop_man_65_69,pop_man_70_over,pop_woman_0_9,pop_woman_10_14,pop_woman_15_19,pop_woman_20_24,pop_woman_25_29,pop_woman_30_34,pop_woman_35_39,pop_woman_40_44,pop_woman_45_49,pop_woman_50_54,pop_woman_55_59,pop_woman_60_64,pop_woman_65_69,pop_woman_70_over
20181024,23,11710570,39119.3681,1554.8901,802.5238,1286.8459,1142.124,1116.4258,1282.0007,1318.669,1316.959,1427.7636,1291.3571,1494.8941,1214.0098,1044.9423,1583.716,1546.6024,813.8639,974.4434,1077.0238,1251.3127,1394.1391,1516.5861,1410.8695,1905.1981,1806.6943,1855.3544,1776.8666,1241.0693,2672.2241
20181024,23,11710580,32190.628,1059.8997,433.7666,652.6551,929.9435,1437.1977,1721.6947,1562.589,1146.444,956.6869,861.4388,932.3007,820.8508,660.8145,1200.6748,1316.9181,549.2288,596.5356,1135.5634,1888.917,1830.337,1701.2456,1151.4914,1302.2621,1176.279,1323.4094,1234.3053,892.2469,1714.9315
20181024,23,11710590,20434.163,781.3676,427.2033,570.5288,511.1288,508.6424,576.8385,818.1014,704.8248,796.0416,678.2808,793.3092,699.9875,483.6919,684.8434,895.9947,494.9512,598.3585,658.6399,716.4825,743.5588,954.1279,804.2157,924.064,927.2145,1001.7608,834.2406,649.7491,1196.0159
20181024,23,11710600,33160.1342,971.5678,443.1565,619.1689,850.5037,1402.6192,1802.433,1782.465,1381.8842,1115.7674,968.9346,1010.7814,812.2401,624.3435,1020.0623,1025.1646,530.4918,546.5625,1090.3495,1959.3778,2217.7321,1917.3762,1290.7324,1167.5116,1140.7633,1372.6234,1445.0967,867.1832,1783.24
20181024,23,11710610,35904.7176,1382.3435,669.8958,913.1765,847.6779,1295.3473,1872.3801,1922.2493,1487.0471,1218.8059,1019.0588,1067.393,838.7909,687.9225,1221.0402,1117.7339,516.8998,672.5917,1076.1833,1797.3543,2204.7053,2004.3638,1486.4505,1536.5221,1250.5118,1415.0896,1250.455,870.1851,2262.5437
20181024,23,11710620,39226.2356,1460.5473,737.0435,888.7989,1100.7223,1425.5735,1794.976,1884.5685,1605.6821,1628.733,1602.6834,1640.7904,1218.4633,755.9388,1342.0846,1247.1394,610.0152,791.2696,1121.8114,1545.8426,1694.4862,1710.9221,1475.7281,1798.2078,1685.5057,1780.0207,1395.8177,1116.3133,2166.551
20181024,23,11710631,6873.8685,139.5358,69.7679,73.7094,120.2651,216.3399,273.5337,431.2516,430.2583,550.4636,522.8371,587.3714,420.4692,216.4852,224.6917,82.7308,50.1399,56.0793,113.2164,141.7468,209.2064,215.1438,190.6793,240.9832,287.1859,319.4188,259.4268,146.6868,284.2445
20181024,23,11710632,30765.8117,1332.4869,885.2084,995.5831,819.7585,942.3459,1063.3862,1120.5949,946.0608,1040.7247,1036.2179,1087.1934,973.856,810.7215,1137.8276,1292.5357,829.1919,760.5998,819.9771,1080.0638,1163.501,1333.3567,1272.8693,1280.6318,1255.4065,1488.7179,1199.6955,838.739,1958.5608
20181024,23,11710641,25037.8636,908.2804,471.6527,661.5689,749.0145,1062.2693,1155.2284,1025.4072,833.782,876.9813,768.3717,1012.7822,821.2003,633.05,891.8575,792.6141,396.8528,731.1576,750.0594,1027.4171,1138.0788,1099.4693,888.7716,920.3556,1105.3091,1142.2497,1132.2732,593.5101,1448.2998
20181024,23,11710642,41888.5039,686.9522,301.4177,534.4035,1527.6511,1836.9102,2785.2858,3076.9143,2468.0434,2298.7993,1791.8404,1643.8395,1255.6885,867.2029,1360.6362,687.3341,295.4675,600.1335,1260.5603,2212.3352,2749.391,2239.5984,1413.8553,1455.9346,1235.5991,1455.1402,1129.4076,734.1853,1983.9764
20181024,23,11710646,36581.2285,1600.2577,834.0497,1019.3059,950.7028,1177.3732,1277.5317,1650.8289,1360.4806,1323.1054,1252.2496,1257.9513,1038.3237,818.0042,1268.4484,1634.202,821.8351,1032.0425,1031.249,1291.4667,1581.125,1619.4685,1358.2772,1408.1008,1546.2711,1651.324,1584.6561,946.8006,2245.7974
20181024,23,11710647,37248.1107,2979.4766,988.4112,905.3205,864.6135,867.2159,1266.2936,2016.7508,1844.575,1492.8475,1223.1552,937.9718,810.3753,580.8273,870.7436,2883.2334,1084.8523,901.9701,867.9773,1100.7349,1807.8543,2298.4869,1776.3903,1409.9121,1194.715,1095.9731,982.5566,724.6182,1470.2581
20181024,23,11710650,41181.2539,1272.2958,661.2387,1000.3357,1470.74,1923.953,2070.251,2095.3215,1616.461,1627.9198,1250.6965,1225.6673,862.1326,798.986,1534.0759,1126.5728,574.0147,939.3571,1544.2203,2170.7729,2186.3681,1989.1637,1730.8254,1617.6493,1457.3093,1512.3222,1363.4935,1090.0885,2469.0206
20181024,23,11710670,32981.6135,1436.2625,1009.441,832.5162,573.9003,591.0872,654.8149,1292.1944,1743.4483,1902.3816,1129.7391,811.7075,812.4049,743.0739,1222.7716,1944.0917,1351.321,1030.0308,715.6171,680.5082,988.267,1858.8015,2067.8139,1829.5831,933.5353,1118.3744,1013.596,863.4059,1830.9248
20181024,23,11710680,42474.2489,2170.8977,1093.6622,1100.4903,835.9638,884.9229,1021.8132,1550.7124,1662.8596,1720.3152,1461.5821,1380.1806,1183.586,1145.1548,2119.8803,2296.582,1222.0614,1163.3425,1030.0434,1171.4237,1363.3129,2023.1636,2080.6458,1957.3227,1431.4167,1593.2709,1768.5368,1212.378,2828.7259
20181024,23,11710690,32284.9468,2717.4913,1064.7476,569.0189,491.6063,683.0721,763.8498,1203.0339,1312.7862,1136.8076,990.506,1118.047,964.4113,639.9751,1415.404,2513.2532,946.5502,457.5876,646.9997,953.9132,1219.5251,1722.6949,1447.5492,1065.35,1075.809,1156.9848,1252.9179,946.2953,1808.7607
20181024,23,11710710,28546.2853,998.5821,631.5822,718.2542,774.0015,916.4699,1149.468,1218.9042,1184.1553,1128.3699,1019.4422,986.2755,931.2327,680.0081,1342.8006,822.9138,504.4807,623.4619,832.608,951.2919,1209.3392,1209.6978,1030.4252,1227.4902,1152.3336,1202.615,1118.8002,864.0438,2117.2357
20181024,23,11710720,10506.5892,214.8852,119.8713,241.95,268.017,216.9298,243.7676,318.5021,292.8531,480.6211,425.8584,318.303,378.2635,347.9846,748.5299,287.3881,244.4937,367.7361,236.0636,270.3259,326.8438,419.4151,363.232,534.468,406.2702,358.0314,508.9968,422.1584,1144.8299
20181024,23,11740515,41664.3625,2269.7414,1393.0091,1201.5573,1019.581,903.601,1040.0577,1608.6472,1848.2228,1736.7864,1310.3176,1432.7668,1150.6956,893.0441,1841.3973,2243.1238,1258.2522,1277.3335,1172.6029,1216.2962,1126.844,1872.8428,1821.6696,1763.4277,1522.3322,1508.1191,1514.4118,1092.7712,2624.9093
20181024,23,11740520,18511.2258,459.9288,469.2001,663.6201,384.7711,602.0563,514.1861,626.3049,668.9125,854.5651,794.2441,726.544,636.6473,571.7202,832.6253,365.2762,439.5037,501.5991,476.5128,503.5472,618.6684,644.0011,716.9037,902.1023,833.1974,895.1836,838.6629,566.8745,1403.8658
20181024,23,11740530,27068.5738,966.3146,737.774,869.7435,713.2198,816.4964,832.2079,877.0703,869.4684,1242.8625,967.2215,973.7586,939.4219,775.0321,1039.1093,863.6432,576.1075,761.9584,801.5002,764.5407,862.9126,1054.6538,1258.5842,1358.8012,1133.185,1285.5773,1250.922,708.9515,1767.5358
20181024,23,11740540,17624.8599,598.7264,621.3368,887.3906,504.2372,484.8598,349.8844,409.0613,514.9973,841.8804,718.7476,675.8939,641.547,477.1392,633.1291,533.5892,532.6832,651.4526,482.1159,414.7519,414.2725,536.8103,821.4524,1019.1705,696.4042,890.8586,687.4086,449.9405,1135.1208
20181024,23,11740550,27924.1575,1728.9999,893.4246,1034.3595,557.7058,586.6064,660.7919,1077.4537,1231.8589,1227.3041,978.8048,1007.5931,847.4181,586.0759,898.2117,1822.8643,799.4844,640.2275,602.7224,637.9771,833.2689,1438.2551,1333.407,1189.6795,1008.828,1212.6645,1004.7304,668.2477,1415.1926
20181024,23,11740560,8070.915,226.2214,167.8013,225.3419,274.7807,299.1093,246.3102,288.4449,277.8465,344.4367,351.9932,478.8437,303.1128,257.4026,422.1286,186.2156,135.9486,187.1905,228.8142,197.8968,126.8812,231.4998,256.0029,301.202,390.0361,370.4303,391.4091,267.5457,636.0679
20181024,23,11740570,32800.6752,1203.3512,625.81,866.9811,810.8651,1071.3579,1237.1814,1385.3584,1284.4288,1297.4286,1048.9443,1121.3602,1012.8477,787.9546,1385.5525,1218.4475,639.6858,698.177,870.1531,1166.6891,1237.7352,1442.1333,1311.9149,1454.1789,1301.3404,1462.1457,1372.4557,1118.8103,2367.3863
20181024,23,11740580,18956.287,697.3397,251.6071,374.6761,483.2551,579.212,692.4518,870.1224,759.1206,796.0436,672.6813,791.8048,641.3354,383.8681,855.4455,894.965,329.0506,387.946,501.6757,689.8257,885.5759,895.9282,773.3161,791.0602,706.476,813.3133,631.973,517.6682,1288.5508
20181024,23,11740590,17756.1859,1097.6792,513.047,439.9333,297.4659,436.393,487.8471,749.3627,804.1398,762.1027,621.8642,566.7353,533.7112,346.2062,766.1851,1004.2658,439.0865,435.8702,478.3728,454.141,581.4112,886.0261,812.0944,758.0581,649.3444,702.3674,664.4143,430.8806,1037.1801
20181024,23,11740600,34902.4197,1356.4266,657.0878,945.0872,917.0873,1047.2028,1162.0889,1393.2478,1260.3903,1325.9752,1165.946,1382.8869,1113.8158,825.1643,1688.7852,1275.7502,616.7547,824.9123,1056.5121,1198.1889,1215.9139,1339.5808,1208.2793,1393.1703,1364.7181,1653.9692,1609.2911,1174.6174,2729.568
20181024,23,11740610,45461.5152,1584.4576,708.3465,868.6428,1146.2094,1675.3498,1970.5412,2195.8266,1699.9943,1864.2318,1607.778,1816.6702,1353.263,1104.8393,2091.9787,1241.9678,568.9402,889.9267,1284.1524,1932.4749,1979.8716,2150.0751,1497.7466,1745.8446,1726.101,2172.9052,1873.5575,1381.5807,3328.2425
20181024,23,11740620,34854.028,1312.8771,501.4792,652.7572,1244.2876,1325.861,1522.0926,1570.2189,1234.3406,1333.9472,1109.9357,1281.9563,1156.7105,891.2282,1747.8403,1042.4088,429.3016,561.4561,1181.521,1690.2529,1517.5745,1538.2843,1122.5276,1270.5863,1216.1614,1595.1549,1482.3446,1001.3562,2319.5649
20181024,23,11740640,27784.4952,1160.8785,599.4786,750.2184,699.7942,750.5383,838.1619,1234.6185,1045.6985,1033.4608,820.9937,1042.6541,769.0845,672.1009,1267.8741,1205.3993,610.2421,687.5244,695.1105,917.9723,1040.8394,1353.6559,1221.3969,1274.6207,1098.8022,1248.7552,1199.9134,1009.3049,1535.4032
20181024,23,11740650,31231.794,1022.4589,354.6782,574.4655,922.695,1179.9437,1381.9998,1479.693,1381.7569,1145.1115,1017.8801,1171.0147,956.7599,655.063,1462.1951,860.965,375.5145,526.0422,1037.6171,1399.4921,1533.9739,1407.3057,1151.0482,1236.4146,1189.3855,1549.2557,1368.4353,920.3924,1970.2359
20181024,23,11740660,28478.9745,957.351,575.462,920.0369,868.4866,966.7401,1045.4119,1223.4062,1120.5235,1202.7829,985.6045,995.7339,867.0947,635.2353,1225.6648,866.0337,441.3968,590.8423,914.9372,1217.8039,1213.5856,1224.2915,976.0222,1179.6768,1148.5884,1286.8995,1145.6109,816.4862,1867.2659
20181024,23,11740685,59958.0092,2040.8491,986.8853,1395.8309,1590.3821,2075.7514,2079.8535,2602.0199,2300.7472,2425.3821,2140.5741,2272.417,2087.1707,1504.3524,2615.3966,1911.3372,873.5548,1417.0339,1803.519,2306.934,2123.8889,2534.8893,2296.2088,2646.5877,2387.6535,2995.4542,2630.4592,1977.214,3935.6624
20181024,23,11740690,7847.2372,317.597,240.7058,423.0884,294.6297,204.0338,208.8666,247.2311,259.7252,360.7533,310.4671,299.2602,215.4625,192.5122,413.5391,210.7069,132.0096,212.7147,195.2358,189.0913,206.9341,274.7054,286.4805,321.345,266.9506,355.0921,312.4516,201.3597,694.2883
20181024,23,11740700,32555.1043,1473.098,743.1106,904.2159,805.1311,872.2223,955.2182,1180.9328,967.3048,1149.0392,1105.6336,1169.6772,1099.7225,922.659,2092.2529,1203.8924,644.496,709.1824,844.9726,1118.7459,970.5856,1210.8337,1236.5138,1468.6196,1262.3422,1586.4359,1383.608,1200.4003,2274.2595
