date	time	code	pop_total	pop_man_0_9	pop_man_10_14	pop_man_15_19	pop_man_20_24	pop_man_25_29	pop_man_30_34	pop_man_35_39	pop_man_40_44	pop_man_45_49	pop_man_50_54	pop_man_55_59	pop_man_60_64	pop_man_65_69	pop_man_70_over	pop_woman_0_9	pop_woman_10_14	pop_woman_15_19	pop_woman_20_24	pop_woman_25_29	pop_woman_30_34	pop_woman_35_39	pop_woman_40_44	pop_woman_45_49	pop_woman_50_54	pop_woman_55_59	pop_woman_60_64	pop_woman_65_69	pop_woman_70_over
20181001	07	11560700	12918.977	288.7338	196.6611	243.0188	312.6592	525.7682	475.0821	480.939	445.2038	532.8992	566.4689	514.051	461.2753	319.3665	644.538	204.9843	94.1494	150.0477	430.4824	488.4327	506.175	539.8606	509.0061	526.0019	577.8224	674.8315	597.1895	391.9555	1221.3727
20181001	07	11560710	15649.2019	280.1192	136.8946	133.3456	432.2831	774.372	919.6081	800.0196	664.0813	670.819	538.5317	616.6032	456.1297	337.9025	642.0969	248.9981	122.3146	176.0796	503.0794	780.4156	801.3119	661.9077	732.8141	727.6634	660.9649	647.9704	688.8707	423.668	1070.3373
20181001	07	11560720	28070.2318	855.5677	457.4419	402.1278	752.3678	1116.3774	1301.8783	1331.4962	1171.4682	1257.4412	1049.8946	1204.1769	870.2112	593.0094	1183.9987	693.7989	298.1745	391.3391	973.0289	1342.8968	1303.018	1193.1801	1145.0581	1233.6163	1216.2558	1224.6432	1020.0678	756.2352	1731.4613
20181001	07	11590510	51379.6633	1096.0855	482.1691	980.9685	3855.614	5804.0236	3308.8933	2105.1699	1504.5004	1464.0429	1229.3432	1192.0676	1056.5854	792.0043	1817.3422	1068.4853	494.8272	788.5137	3956.8141	3989.4736	2177.8854	1744.2004	1375.5008	1171.6614	1269.741	1513.9473	1304.7796	925.836	2909.1889
20181001	07	11590520	21713.9455	267.0776	175.5983	749.3782	1230.6789	1658.3111	1303.3464	908.3318	696.4891	706.3748	764.9446	699.3797	614.6675	346.218	832.7725	307.0758	200.7803	573.5747	1456.9911	1344.2149	781.6152	690.8409	548.6843	615.4643	650.6731	719.0012	636.3614	525.3682	1709.7301
20181001	07	11590530	54094.008	1636.5585	719.1834	1664.6726	4428.1083	3033.5427	1671.1614	1860.0028	1622.8598	1650.7966	1092.6179	1257.6304	1358.5332	1086.7453	2278.4147	1996.0144	811.3121	1685.9501	4010.129	2246.3172	1914.7909	2116.0676	1855.6506	1619.4862	1643.0986	1949.8364	1797.1313	1352.4007	3734.999
20181001	07	11590540	24188.4918	1007.4226	369.5526	385.1644	887.3866	1220.9188	956.3838	1006.0222	919.1166	741.7067	615.7433	661.6801	545.3145	536.222	1238.5526	931.4797	361.7944	366.9787	1037.185	1094.5921	1158.8385	1042.8735	966.5463	870.466	884.3044	1001.6926	852.7256	696.4266	1831.4007
20181001	07	11590550	20580.1785	800.0231	361.98	411.2726	766.4795	993.4596	845.2799	733.8936	737.1826	696.4496	510.4218	530.8477	447.928	401.5832	935.2973	589.9496	254.5288	375.2822	836.3788	1094.4012	1033.757	880.7963	807.8279	890.6304	758.5201	838.0786	656.4288	570.3543	1821.1488
20181001	07	11590560	24823.7206	1140.0054	529.6884	401.0243	681.6872	869.7508	937.2225	974.2715	839.7035	828.0329	646.5879	678.067	620.6236	463.2668	1357.0504	1127.2019	426.2008	338.5641	818.0592	932.5833	1159.7309	1128.6399	947.4979	1052.217	906.5204	1117.4694	969.0455	846.2111	2086.7963
20181001	07	11590605	36932.0059	1038.5192	482.1686	1032.1559	2899.8667	1868.9703	1105.8877	1252.0865	1190.8715	1252.9797	920.5932	1067.3594	1000.1934	733.3503	1708.2002	1090.9412	485.856	1079.1295	2812.6284	1416.5694	1112.089	1204.8905	1126.3568	1279.3218	1018.1052	1363.5912	1381.6514	884.4188	3123.2541
20181001	07	11590620	27032.2292	616.4068	239.3813	425.1446	919.1177	1469.1899	1376.2603	1297.141	926.789	885.309	675.1422	771.5179	716.4899	642.2744	1350.3447	789.9004	288.1317	423.4456	1301.0179	1758.7978	1574.665	1285.4095	895.5537	783.7139	923.0611	1278.1728	1057.7662	807.7916	1554.2936
20181001	07	11590630	39744.575	1873.6268	662.2838	743.7882	1170.0868	1355.713	1500.9622	1709.3666	1775.398	1544.8803	1349.3421	1263.3248	1234.8114	897.6542	1928.042	1898.3114	665.0357	686.5719	1181.0739	1577.1641	1625.8489	1621.2979	1481.208	1469.024	1387.8574	1555.4435	1501.5428	1151.1009	2933.8145
20181001	07	11590640	19644.9294	876.5902	373.9132	281.5394	554.0768	608.549	659.7436	757.5152	702.634	546.7818	537.4583	513.147	578.8259	500.8874	1173.4551	832.5175	330.5958	282.202	683.1267	788.6493	760.9127	936.5799	696.9251	664.9499	708.9625	943.1224	970.6517	777.7178	1602.9
20181001	07	11590650	15496.631	541.3756	211.5981	237.484	449.1817	678.3517	664.1683	685.0203	613.5901	556.8083	467.9829	383.2386	393.579	367.4311	659.5615	481.148	183.5409	278.1119	569.5936	784.7873	803.1897	738.8873	583.9323	574.3353	537.3213	622.4036	613.1769	499.122	1317.709
20181001	07	11590651	10238.717	424.0929	196.9877	281.2036	380.6959	384.0407	337.6615	453.7265	394.0439	291.9692	262.8923	258.4473	290.1143	203.7632	445.9225	395.2852	170.2034	279.5362	405.7191	395.5691	460.7648	458.0802	389.0467	361.3823	383.3692	447.4449	364.5913	336.2052	785.957
20181001	07	11590660	44829.92	1205.7509	926.8591	2172.7497	1718.3806	2029.1395	1826.106	1757.439	1654.8888	1714.5318	1393.1057	1340.9013	983.5788	625.0948	1779.3468	1248.2295	958.0248	1622.9356	1897.8041	2040.1956	1793.5979	1700.7291	1805.0492	1921.771	1482.2736	1541.7399	1276.9115	1229.3825	3183.4034
20181001	07	11590670	19705.9467	669.9671	432.3204	347.9352	528.067	678.332	769.7558	772.0333	784.8518	773.4994	661.7444	694.5812	525.1032	467.665	793.6306	666.3792	463.4166	597.2346	689.1956	999.3439	871.4849	826.5458	823.1686	834.0239	678.8117	856.1936	679.3417	529.2791	1292.0405
20181001	07	11590680	26922.8246	711.0927	378.9038	560.0339	693.3982	1167.5337	1113.0754	1303.1029	1129.0741	1097.8053	814.7011	898.8277	677.0047	544.1485	1334.1334	1024.8893	505.0682	567.9438	1067.4614	1412.2514	1268.5763	1281.1251	1020.7776	1014.8965	805.8182	956.0437	905.0451	875.4502	1794.6436
20181001	07	11620525	23723.9931	890.5063	394.7503	478.7017	799.5851	1169.3418	1063.9679	998.762	819.8146	852.5837	550.6833	698.0688	601.5663	437.575	1073.5013	771.5344	338.6763	556.2909	979.4926	1432.0853	1114.5519	1028.7883	846.2584	820.7918	825.8695	918.2925	886.2097	699.539	1676.2052
20181001	07	11620545	9749.4765	581.4526	228.501	192.142	348.8395	369.0059	304.128	414.6256	349.016	290.1273	264.6111	247.0309	225.6842	210.1718	491.5866	374.972	142.2624	231.8705	339.6363	304.8924	371.3832	437.5684	402.7146	319.8541	343.3756	405.4781	394.7592	332.7926	830.9946
20181001	07	11620565	29887.9675	1566.8427	919.304	836.6912	753.8368	885.5676	790.2784	1065.1975	1144.795	1110.7182	785.6922	727.4539	645.9167	584.7473	1353.254	1231.8622	727.664	766.2476	1025.1654	983.2951	1111.8751	1364.7983	1399.2256	1310.7203	994.6381	1098.7315	1172.7112	938.1994	2592.536
20181001	07	11620575	30572.6438	676.1127	292.074	453.1051	1317.2497	2276.7809	1939.5039	1375.8764	954.3441	938.0853	742.9379	796.2123	649.6183	598.7465	1349.934	794.5246	333.9011	592.1139	1828.783	2390.4528	1809.9318	1315.3172	1082.2629	848.2246	830.8222	1037.7991	870.0686	768.9882	1708.8723
20181001	07	11620585	28973.8596	434.5933	197.626	1337.3528	2193.0708	2658.878	1749.0231	1184.2194	994.4603	811.5912	652.2834	600.5858	471.7211	394.1406	834.43	585.9529	284.286	1582.4261	2364.0282	2434.3442	1479.5435	1044.823	707.8783	651.1503	601.7507	621.4354	528.715	520.0167	1053.5327
20181001	07	11620595	39406.7433	692.7221	364.0503	789.3862	2484.0472	3541.5841	2309.1926	1485.2293	1321.8319	1268.9419	929.2589	953.0603	829.9128	621.4716	1360.0893	698.2383	407.4972	1427.9167	3115.1101	3516.7345	1974.3261	1449.804	1062.223	1069.1383	992.032	1114.537	936.6508	739.1661	1952.5908
20181001	07	11620605	28849.3605	1080.8574	491.943	519.6684	902.1944	1396.3444	1293.1601	1253.8508	1078.9439	914.579	715.9685	772.6384	727.9061	608.7799	1260.0281	1018.5643	519.1377	566.1191	1122.5402	1472.7247	1286.6318	1384.6385	1139.1995	958.0512	962.3634	1185.5245	1022.0759	880.9545	2313.9724
20181001	07	11620615	15500.5348	266.1241	147.4594	215.7214	728.9493	1203.3589	985.8679	650.4356	548.8443	464.9802	356.413	442.0127	306.6895	275.4238	509.1846	318.269	182.9135	258.6102	1209.5714	1343.1608	829.6772	651.6597	460.2744	509.4416	418.9884	512.4161	461.8328	398.9934	843.2632
20181001	07	11620625	25825.2901	708.9107	358.1955	500.5596	986.2731	1685.8142	1465.392	1187.7975	973.1331	807.917	629.0924	537.3117	552.4191	476.5194	931.7273	774.3242	377.2113	470.5065	1188.1776	1835.9175	1521.7241	1040.2642	967.4544	880.0459	889.9931	963.068	774.3821	679.5047	1661.6531
20181001	07	11620630	25851.9978	792.725	236.3262	425.8712	1139.1591	1278.2775	1185.0736	1163.7022	922.1435	766.4814	661.5369	814.9934	729.024	627.665	1289.6436	823.9469	259.4134	515.5031	1209.9309	1610.3462	1231.2416	1133.8297	801.9642	862.5233	867.6365	1077.8435	930.2352	769.9961	1724.9665
20181001	07	11620645	27557.0841	673.374	269.6182	418.2403	1502.2758	2421.2799	1837.6944	1396.4396	944.9294	831.0014	620.4713	668.5854	550.1301	516.6984	952.5248	563.6034	208.5077	422.4953	1775.4633	2224.6674	1453.3937	1073.4193	731.0016	687.3921	763.979	1013.5358	796.5788	616.5464	1623.2382
20181001	07	11620655	17340.6996	319.0969	180.7962	331.9954	837.5746	1223.3297	1025.106	836.8138	490.9473	558.2381	408.4369	422.19	305.4535	351.1541	737.1063	394.9951	193.2414	233.2296	1065.6292	1285.4597	922.9683	870.2865	441.8091	590.3066	480.5408	630.8841	583.7057	405.4188	1213.9872
20181001	07	11620665	20665.2922	336.7285	156.2377	499.6899	1586.6045	2013.1668	1460.6075	1060.9556	825.9038	747.9106	450.2753	489.45	434.4129	324.9323	741.9102	299.5795	136.7534	426.2928	1421.3197	1302.5805	902.9485	650.4904	508.2288	552.1066	510.675	578.5087	539.0876	462.2741	1245.6606
20181001	07	11620685	28532.2492	332.4123	183.3411	687.2801	1185.6418	2060.8631	1940.3885	1617.5997	1216.1749	1072.4403	748.4023	765.357	581.788	497.4283	1034.7145	440.6173	237.6356	464.5522	1719.0042	2336.0034	1630.4076	1164.3007	995.3131	934.0769	837.8243	910.8599	779.527	658.7732	1499.519
20181001	07	11620695	32130.1298	463.7361	153.4782	473.9312	1874.9001	3355.25	2484.9804	1872.4241	1167.5442	1083.9602	694.0324	766.8831	575.1136	439.9478	993.2695	312.1562	113.7313	582.1492	2512.4193	3337.5409	2115.6268	1273.3779	868.487	758.2756	693.884	784.1052	699.2465	541.944	1137.7335
20181001	07	11620715	12202.8914	520.7076	255.6082	220.9078	241.7241	306.1972	267.621	450.08	501.2915	461.4178	340.594	372.028	352.4497	318.2129	625.0953	727.6336	343.7859	158.5131	276.5395	289.5266	377.5439	673.1733	606.1457	551.2264	439.2549	492.5733	514.2921	505.1951	1013.5516
20181001	07	11620725	27167.2637	499.4317	269.0076	350.8575	936.3047	1742.5751	1669.2884	1451.8926	1118.1252	1087.177	805.154	895.483	674.4565	636.9337	909.3667	442.2859	223.5312	320.0147	1412.1329	1856.9451	1635.9155	1272.3791	1012.2631	908.8792	882.1093	1100.9923	972.1276	651.1418	1430.4924
20181001	07	11620735	36589.3738	506.0561	256.2854	928.0505	3382.098	4243.9191	2544.9509	1891.9288	1489.1482	1308.8225	1068.1775	1055.2797	807.464	597.3985	1096.4733	561.2761	231.5267	1116.4876	2768.9987	2312.8505	1245.0202	987.48	766.815	763.8599	759.5341	878.564	835.493	717.2394	1468.1751
20181001	07	11620745	24421.3391	660.9411	421.7178	671.867	864.8158	1165.5938	881.2786	880.0454	787.0857	967.2679	731.3888	809.3721	689.6022	590.4065	1406.8093	470.93	316.7661	1005.7746	960.9792	853.3628	811.5464	804.3823	754.8327	910.532	927.4133	1023.9585	875.4435	870.2432	2306.9818
20181001	07	11620765	25413.2932	954.2973	506.9718	649.235	836.6906	1052.6179	799.9964	1009.9627	808.8765	961.4235	638.6802	791.6398	720.0319	541.1558	1178.9351	926.7947	488.0564	656.3275	960.897	1082.3241	973.577	932.3728	1055.8755	1047.7067	1111.1869	1169.718	947.3639	798.2774	1812.2997
20181001	07	11620775	20286.1406	666.4987	393.8401	670.1168	757.1333	681.2632	679.2487	739.4076	705.1304	700.1942	663.4675	636.4035	585.3538	444.0069	901.9427	754.2698	379.209	426.6846	745.6647	742.799	638.2372	773.9935	702.2869	764.2907	909.2034	1010.7633	772.1016	538.0831	1904.5468
20181001	07	11650510	31989.3354	1058.515	594.3141	1067.824	1136.6652	1175.4751	1205.197	1519.2293	1770.5588	1542.2243	1259.1749	1096.3727	972.836	728.6971	1302.967	781.2952	388.8799	1039.4144	1381.2688	1076.9121	1257.1352	1285.004	1167.244	1159.3167	979.9192	971.5421	1060.4487	909.5557	2101.35
20181001	07	11650520	41209.4188	563.7326	339.686	949.2571	1163.4843	1969.1022	2281.8778	2902.8225	2585.9554	2871.774	1858.4332	1526.643	977.3078	723.1353	1341.5503	832.8685	417.0053	1227.399	1583.9612	2238.6087	2151.7219	2061.9094	1478.3281	1416.3623	1066.8461	1139.5367	1125.6938	749.8914	1664.525
20181001	07	11650530	56077.0805	1034.6887	655.9875	2639.3018	1776.0623	2204.7965	2437.2099	2827.532	2788.6654	3210.1227	2407.0879	2100.4967	1803.4308	1225.5722	2680.4634	929.6694	518.9335	1457.9807	1935.9677	2453.1871	2238.3374	2178.9954	1999.6365	2164.4044	1795.0565	2045.6328	1742.3421	1460.8709	3364.6512
20181001	07	11650531	36940.5183	1121.6087	812.2946	791.5026	1071.839	1412.0626	1441.2136	1870.6052	1877.4745	1973.4458	1421.5994	1111.6538	979.8079	652.5323	1436.5355	1138.2128	773.2688	855.5064	1492.8715	1614.0136	1510.629	1736.4405	1738.4433	1567.7214	1050.3212	1094.9659	1264.853	1017.4084	2111.6846
20181001	07	11650540	41334.0215	972.0457	648.4458	718.4333	1011.7112	1489.3778	1864.1157	2250.3116	2336.8367	2341.0635	1759.5979	1394.8801	1019.2392	802.1338	1642.6021	1287.7311	898.5444	747.8587	1327.4174	1700.1265	1759.7452	1928.2117	2018.8654	1852.9231	1338.1721	1358.3722	1289.8985	1060.2392	2515.1212
20181001	07	11650550	15503.0147	248.1575	334.9	560.6812	351.3671	497.329	492.8659	613.5429	863.9197	944.8725	705.9706	504.6212	514.6774	278.7708	841.7655	277.9926	387.8787	404.3374	543.3118	580.8317	473.7427	491.0637	732.3225	861.5845	563.3501	427.0242	431.8531	457.7731	1116.5072
20181001	07	11650560	36683.7789	1205.8194	665.8378	548.4615	1157.9998	1840.8352	1923.0593	2151.0662	1989.4674	1876.1802	1236.6031	976.0369	849.5651	582.1338	1052.6385	1161.2677	667.7947	745.3482	1556.6841	2046.3076	1939.0062	1781.9251	1609.8436	1338.5472	933.2483	1049.3891	1113.961	742.4241	1942.3275
20181001	07	11650570	24121.2744	1136.588	767.4671	633.505	396.1257	416.3106	521.6789	834.7381	1242.2262	1372.1036	923.3898	691.1291	649.0369	522.5974	1087.5799	1021.3244	758.6779	799.2681	485.9631	623.7567	722.0354	1124.049	1195.6538	1339.1391	792.2904	784.8251	834.3019	720.4912	1725.0224
20181001	07	11650580	20733.6721	649.1981	479.1379	387.2302	430.4826	521.0614	642.4566	773.4984	977.5351	1127.1365	949.2275	775.5191	709.7624	443.591	1052.4825	765.8591	511.4249	314.8161	660.4272	553.0923	792.2361	923.7453	1045.615	1069.1853	718.5758	734.6676	688.2732	617.1583	1420.2756
20181001	07	11650581	38129.8835	1349.0361	768.5413	712.0308	809.0311	1125.8748	1156.2942	1533.0596	1416.3417	1842.6862	1538.3089	1350.8004	1249.5446	814.8812	1744.7752	1274.9851	735.5147	765.8344	1211.0881	1449.9842	1544.3388	1771.2706	1691.2674	1767.7994	1331.3663	1522.105	1494.5233	1213.2313	2945.3688
20181001	07	11650590	25611.5041	783.5937	643.2918	904.6783	672.1553	653.0607	681.2961	916.2009	1019.5671	1351.9226	923.5294	825.1957	672.2303	608.4294	1191.091	1003.4878	806.416	600.0813	669.1179	733.2335	825.9764	1028.7339	1077.0314	1352.5821	912.1048	940.4794	890.1007	651.6539	2274.2632
20181001	07	11650600	19542.7268	682.4894	286.2047	489.8971	612.5337	747.7337	748.8542	864.0096	763.5285	793.8375	585.3115	625.2224	543.4125	537.3661	930.8208	529.9807	232.2859	376.6242	739.9791	926.1218	1057.3649	852.0763	713.1071	746.6965	670.6242	849.3152	713.9944	594.2442	1329.0913
20181001	07	11650610	27632.6035	883.345	464.6542	537.4989	822.0017	1102.3226	1033.8357	1223.2039	1065.741	1027.98	816.453	983.9075	741.0184	646.926	1463.5638	832.5878	466.2498	706.3802	998.4667	1401.4533	1087.1567	1037.283	944.1634	1116.6853	987.4128	1160.647	1043.2031	946.6026	2091.8588
20181001	07	11650620	25044.1137	557.4048	340.0466	930.8218	744.5413	824.626	890.1065	899.0669	880.3455	1025.8654	946.6467	901.7479	869.682	597.5986	1261.1687	634.4335	353.5771	1323.0924	715.9039	844.8953	785.3984	893.904	835.6034	1020.8595	926.2085	1150.5284	1069.2287	779.9131	2040.8997
20181001	07	11650621	25096.3921	830.6238	546.4416	535.3765	643.9216	766.8455	854.5232	933.1208	868.2631	989.3109	805.8697	819.0628	647.971	551.9263	1399.349	924.3805	644.0727	1017.3921	733.9624	958.9818	958.7459	992.7365	1058.6221	1147.1735	916.4309	880.749	843.7372	854.141	1972.6602
20181001	07	11650651	51586.5695	1971.7111	700.5924	749.7596	1335.7527	1961.7174	2227.9924	3025.8212	2858.3525	2700.9428	1794.9905	1857.9874	1402.4244	1206.3227	2042.3133	1983.1219	777.0915	782.0644	1306.8395	2039.0289	2117.5786	2595.8092	2149.8121	1949.9549	1518.0715	1905.6441	1955.105	1572.4596	3097.3065
20181001	07	11650652	42848.9785	788.1133	330.0223	653.0082	1015.3146	1943.24	2919.7764	3437.6303	3138.52	2952.5766	2129.7022	2018.5374	1299.1625	846.1682	1355.0757	967.9905	422.1632	676.9746	1031.4973	1780.3799	1937.7784	2016.6057	1639.8412	1412.1706	1202.3082	1371.8689	1153.9818	823.3491	1585.2227
20181001	07	11650660	30051.5655	1184.7694	259.3389	227.1517	815.7268	855.009	1433.6555	1952.3551	2148.6228	1783.741	1630.4367	1332.369	820.9886	666.6507	1161.6751	1559.1492	360.4553	271.2763	479.8964	885.5031	1132.4893	1715.8223	1135.0123	926.5347	798.7792	945.2352	1015.4598	701.1056	1852.3571
20181001	07	11680510	31821.6566	493.1301	358.713	575.0173	766.5943	1277.3636	1399.2351	1652.0809	1542.9507	1724.8728	1304.1575	1134.5586	905.6328	623.518	1752.0738	716.474	499.6613	945.1038	952.8226	1617.6077	1352.3326	1366.0406	1271.2847	1226.2174	960.6469	975.4245	950.8146	835.9287	2641.3999
20181001	07	11680521	38185.4984	443.8362	180.8911	390.3353	1463.5208	2473.0096	2628.7688	2536.9423	1806.2911	1728.3238	1136.8399	1061.8544	914.0692	680.3697	1277.8038	422.2063	192.0767	495.8347	1816.9836	3006.6487	2712.5693	2175.2617	1306.2519	1247.0478	928.4114	1010.2267	1190.2259	934.7594	2024.1389
20181001	07	11680531	37061.3768	811.8514	302.618	545.693	1045.4376	1824.002	2328.6373	2421.5811	2197.1501	1976.5841	1382.2165	1241.9343	904.1621	827.622	1538.9451	647.3009	269.4775	387.2961	1293.0613	2124.1192	2206.0417	1973.2981	1429.5116	1216.9528	914.1522	981.0146	1106.5639	977.6284	2186.525
20181001	07	11680545	40924.413	1290.4523	726.7246	717.6146	771.5802	1133.1724	1517.6002	1934.3409	2140.9715	2317.7396	1659.6139	1509.1817	1186.7171	1037.4701	2113.5052	1219.3635	668.6207	1009.9987	1099.1367	1417.8066	1483.9773	1925.3062	1685.7014	1594.75	1301.0369	1220.0544	1324.3133	1342.3027	3575.361
20181001	07	11680565	39437.1535	1140.8329	544.8492	1180.1704	917.1904	1386.8289	1638.9434	2189.6589	1709.6711	1957.7138	1605.0841	1309.877	1245.1317	924.7236	1742.5306	1040.0785	497.8815	544.4029	1420.6029	1599.5133	1946.1514	1919.9694	1524.0722	1580.3995	1223.0291	1540.2134	1409.3094	1219.0991	2479.2268
20181001	07	11680580	32811.9886	458.2864	269.6766	953.8473	696.0888	1578.0028	1939.758	2656.752	2411.8418	2133.5626	1609.5566	1287.2208	1001.7359	642.1383	1143.0837	490.5197	239.466	296.9588	752.4739	1456.8292	1406.7639	1591.9143	1253.838	1274.44	909.1042	1043.9256	1065.8535	701.8109	1546.538
20181001	07	11680590	37730.6834	1203.3905	803.4223	721.9131	955.9831	1408.2369	1732.2523	2207.4632	2234.711	2076.8384	1547.1848	1101.4916	819.443	705.7191	1224.8639	1103.8746	679.1072	575.0053	1136.7468	1696.867	1964.8437	2106.2395	1873.3468	1581.4428	1148.365	1108.7924	1038.6952	893.5814	2080.8654
20181001	07	11680600	24789.6715	803.555	1118.0835	1526.8031	690.2924	456.7845	362.9882	514.3838	929.8318	1340.1884	1102.8938	672.6351	564.3595	488.3661	905.8866	810.3416	1050.0734	1479.7728	689.1603	511.8907	442.4927	817.4062	1569.9438	1740.568	903.587	769.5609	662.3994	511.6265	1353.7972
20181001	07	11680610	51085.7029	1053.8042	1516.9203	2785.4938	1506.5745	1625.4518	1824.786	2439.4904	2370.9455	2941.8747	2335.0613	1845.1051	1495.7105	1268.4411	1956.7546	909.5158	1011.2922	1588.4805	1427.423	1643.9134	1534.1196	1645.9264	2288.5405	2781.5686	1770.9835	1742.9323	1689.1961	1367.1568	2718.2411
20181001	07	11680630	28355.632	555.0583	608.7369	1391.6485	1014.3202	1076.3349	1183.7431	1368.8134	1290.5022	1488.4064	1135.0643	787.1264	492.2217	438.1684	903.6149	640.5676	607.3114	1322.2057	1084.0806	1322.1086	1135.2465	1222.4765	1330.7851	1629.2988	1033.7587	887.5261	697.0219	480.0965	1229.3874
20181001	07	11680640	87016.4247	649.6045	282.8915	2191.4375	3117.6624	5943.1004	6011.2371	6600.2805	5602.6533	5055.9351	3336.7934	2697.4724	1860.7551	1418.878	2475.8985	668.4918	299.2959	1969.5068	4316.0769	6251.4276	5552.7139	4456.3339	2893.5143	2288.0097	1840.6101	2162.9235	2048.3458	1627.9006	3396.6723
20181001	07	11680650	46924.3814	1454.8255	991.0729	846.6815	1161.7259	2112.5451	2150.8583	2541.5574	2481.9099	2676.6966	1903.1853	1303.4667	913.5118	756.7729	1526.8373	1275.6217	999.4061	1434.8425	1553.256	2060.5522	2050.8306	2385.5236	2585.5417	2439.9587	1390.5444	1214.9716	1136.1119	1225.2482	2350.3251
20181001	07	11680655	27474.2223	1013.7266	517.1444	382.0151	638.947	880.0645	983.2126	1107.7666	1172.3279	1269.3948	1042.9844	889.203	923.7159	668.1338	1312.7745	973.4507	585.855	805.4216	807.5227	1104.0001	1130.8734	1195.215	1020.8673	1355.3382	975.1653	1059.9593	1043.6444	707.0604	1908.4375
20181001	07	11680656	29228.4971	987.2595	643.3545	709.1709	543.5427	629.5946	675.391	1049.295	1194.2032	1571.3757	1153.12	897.7363	900.316	659.7145	1302.0875	1171.3428	914.1043	999.5521	823.6321	773.0396	995.4226	1205.4509	1480.4726	1690.8536	1128.4398	1053.958	1092.7079	929.4434	2053.9169
20181001	07	11680660	8689.6186	155.9744	98.9181	364.3698	187.0936	191.9006	260.7961	267.5595	325.5895	457.1671	492.0875	472.3291	395.3435	292.4712	534.1831	186.7158	120.499	297.2793	160.6506	171.9133	201.6488	266.0089	326.6261	358.9129	343.0753	365.8605	364.4651	340.6565	689.5218
20181001	07	11680670	18590.7197	536.6621	451.4771	1063.232	582.3401	459.6403	420.0983	466.8895	591.8792	846.6781	767.0737	752.4186	702.4797	506.0943	886.316	450.5839	389.4717	975.9293	569.5647	347.9133	363.7941	614.7101	805.2453	1005.3282	795.9217	746.6911	739.7035	623.0217	1129.5622
20181001	07	11680690	20651.4916	670.6432	425.2599	576.7628	500.6428	738.5522	805.8289	847.2286	837.2463	945.6781	808.1986	808.4359	655.1924	457.6977	948.311	673.6947	424.5189	752.8459	501.0962	639.2469	825.1743	775.4998	882.9711	943.3223	745.3399	787.9797	911.0827	617.9081	1145.1328
20181001	07	11680700	47607.8433	2969.3696	1102.1585	950.176	1047.7339	1237.3556	1523.0362	2118.637	2238.6267	1787.9606	1481.5205	1422.4802	1202.8435	1024.8122	1888.7562	3282.9218	1218.0581	1148.4889	1136.4446	1356.9107	1709.0632	2586.4538	2055.7059	1825.3333	1553.1589	1670.5217	1647.2801	1177.7653	3244.2704
20181001	07	11680720	25901.83	1175.1477	835.6604	1149.7133	580.9131	657.1922	687.5381	684.3074	721.7501	881.6214	792.7795	773.0715	821.2598	621.8089	1218.4614	1005.4048	699.6407	545.6695	825.1762	1042.7736	977.1969	1051.4329	1037.3301	1293.6151	1056.9829	1141.7298	1069.4767	848.8819	1705.2937
20181001	07	11680730	19433.7363	502.8311	353.1789	721.2328	469.9136	699.5627	707.1744	821.2835	718.6247	684.3958	670.2268	723.236	644.6418	550.222	967.1635	433.3772	237.9154	207.9715	638.2068	875.2554	800.1842	846.8905	593.8028	804.7997	812.1017	959.6217	835.3521	691.9974	1462.572
20181001	07	11680740	18230.5994	596.3593	381.7824	708.5286	516.7962	552.0148	637.7563	766.5049	686.4985	875.4924	858.4275	666.3332	574.5356	423.0752	733.6768	572.2624	317.9235	287.2532	456.4428	604.8037	712.177	819.9407	710.6154	883.5294	667.491	791.634	694.894	513.2406	1220.6121
20181001	07	11680750	28325.7788	823.6373	262.0663	934.732	534.4635	909.1742	1017.5434	1467.1745	1418.027	1493.2201	1072.0994	1146.1072	1059.288	857.8927	1392.3531	578.3923	200.7529	1087.0258	578.1144	1019.0967	1081.57	1185.0509	870.6953	739.5078	850.2503	1016.6873	1223.6432	1055.042	2452.1714
20181001	07	11710510	17628.978	590.6225	301.0785	242.0259	460.7085	646.1104	672.431	741.8843	605.1182	719.9592	564.9154	722.2334	597.7777	359.9587	854.7765	582.1492	307.7079	410.9324	564.7938	615.5064	724.7674	702.9317	680.6172	786.3048	693.5246	919.4076	786.7118	563.1689	1210.8549
20181001	07	11710520	43811.4802	1542.0529	729.241	540.3633	950.4922	1632.4159	1736.6212	1896.9121	1773.16	1919.9867	1579.1679	1570.1752	1376.4167	998.8505	1717.0918	1485.0761	751.8271	796.595	1592.7729	2190.007	2081.0568	2288.6598	2068.5736	1957.7008	1694.5519	1759.2122	1699.4512	1284.7252	2198.3231
20181001	07	11710531	12659.527	528.5074	373.0633	390.4504	455.0203	381.0973	426.6436	480.9866	490.6326	523.6334	463.1055	469.7642	368.7232	285.1251	639.8547	354.7439	225.5853	238.3574	325.2553	416.5119	408.6953	427.5952	481.2801	558.973	533.3225	579.3309	586.1595	316.9882	930.1217
20181001	07	11710532	14538.9164	555.685	355.1633	306.0137	369.0933	387.1319	334.9839	532.0969	504.0807	616.2415	513.6762	496.8238	454.9689	380.2743	680.0816	615.9274	314.4378	250.1779	321.367	418.9646	537.6801	593.568	477.761	779.6543	634.8606	726.2442	669.6443	446.4636	1265.8506
