time,code,pop_total,pop_man_0_9,pop_man_10_14,pop_man_15_19,pop_man_20_24,pop_man_25_29,pop_man_30_34,pop_man_35_39,pop_man_40_44,pop_man_45_49,pop_man_50_54,pop_man_55_59,pop_man_60_64,pop_man_65_69,pop_man_70_over,pop_woman_0_9,pop_woman_10_14,pop_woman_15_19,pop_woman_20_24,pop_woman_25_29,pop_woman_30_34,pop_woman_35_39,pop_woman_40_44,pop_woman_45_49,pop_woman_50_54,pop_woman_55_59,pop_woman_60_64,pop_woman_65_69,pop_woman_70_over
23,11170650,12230.306225,123.4191,66.08885,171.524125,808.382325,1051.1821,948.040775,745.4881,531.3761,445.0628,386.028325,326.325175,256.610575,186.08345,455.1324,103.136275,45.838275,188.007575,741.814175,903.947275,658.91625,529.147675,348.291175,369.6076,227.4379,334.781675,329.31335,176.288825,773.034275
23,11170660,13068.116625,227.8719,103.3371,197.627925,393.14075,661.430725,853.4273,777.649675,635.403175,481.352025,363.9831,312.56895,304.0797,232.04345,538.808375,260.89155,128.527575,158.174375,401.6754,777.65325,933.5278,781.7562,591.6081,487.82455,351.52225,437.790825,369.098325,394.17275,911.17005
23,11170685,28750.473925,588.37225,252.560525,366.996775,776.138325,1342.354375,1766.96465,1862.838225,1392.309025,1282.2665,989.09635,882.122725,703.727575,438.22485,1178.2924,565.08345,252.77515,330.388275,924.5268,1475.685525,1693.465225,1732.8095,1137.65845,1139.4147,911.783975,891.9153,877.370575,796.74215,2198.589725
23,11170690,14984.323825,389.48315,280.86255,437.721525,367.941,428.580325,393.958875,548.644925,624.985175,910.30925,623.27005,576.72545,479.66555,298.667425,804.21415,429.6288,274.484625,409.831375,422.932775,481.337075,391.696225,563.22215,700.855875,862.059725,505.13715,464.362625,431.3875,337.13765,1545.221725
23,11170700,12891.007975,168.688,114.57125,286.945575,460.789825,692.119425,684.8232,753.3133,469.401775,554.7538,462.4054,450.026375,343.579325,238.239275,467.638075,260.27535,166.096825,236.39165,427.12265,663.427025,611.071725,668.153125,514.954325,532.157675,375.862825,493.77295,472.97055,380.6629,940.793725
23,11200520,16251.97225,605.362125,294.739475,381.647,372.199125,508.4362,640.5021,732.056025,587.037575,574.023225,479.10325,537.0313,470.611575,288.559175,692.101625,725.091625,356.16525,363.2331,529.677825,724.273475,850.131675,837.396575,643.58795,646.6744,573.49795,702.1633,559.85235,445.614775,1131.2011
23,11200535,22777.8873,965.138575,279.322775,354.37715,705.333025,1028.20505,950.551975,955.76255,891.450725,957.67195,730.080025,814.880725,613.668075,429.278725,873.022875,946.828625,274.7115,461.565075,983.687525,1160.216925,1146.828975,995.228075,731.0408,843.355525,776.3938,929.996275,795.3332,525.06695,1658.889675
23,11200540,25990.9096,841.255925,457.88625,621.826475,1135.378975,1290.96735,1021.664125,1014.939025,846.72745,1036.1161,718.1985,895.77135,782.45085,579.222075,1017.0556,820.58065,456.25075,633.297025,1429.631275,1319.3634,1032.547425,1023.1697,784.84425,944.66175,904.07485,959.097525,871.714675,678.37345,1873.843275
23,11200550,22471.073725,291.5771,132.9248,1195.871,3853.4771,2350.033625,869.3289,601.237,477.989,514.629325,406.223725,440.1488,359.4587,233.36965,453.95795,265.2381,126.852925,1003.2035,3098.42135,1312.754075,713.381975,423.168475,391.71625,469.9648,420.9078,401.633525,373.005075,306.788825,983.810325
23,11200560,27903.66515,689.256725,396.160875,651.855975,1472.913975,1272.195425,1237.98205,1259.631675,1190.5358,1049.29045,828.860475,966.863975,715.0741,479.228825,1072.327925,757.42975,435.6098,650.750825,1522.75895,1430.666425,1254.708675,1246.593825,1044.109775,1066.129525,949.222425,955.78585,947.588075,672.290625,1687.842325
23,11200570,20534.280725,974.920475,493.073775,436.705875,424.172775,490.69115,648.08085,877.952475,848.788425,857.953375,657.26025,689.8189,504.8514,374.2822,1042.76635,850.03795,473.187075,428.017825,624.668275,689.362475,831.744275,1015.57815,932.98105,883.56745,667.887675,737.85065,702.18165,609.9583,1765.938575
